time_years,nuclei_count,fraction_remaining,activity,ln_atoms
4.2,5752,0.5752,750.0,8.657302899400882
4.3,5674,0.5674,849.9999999999964,8.643649615368796
4.4,5582,0.5582,840.0,8.627302414096267
4.5,5506,0.5506,720.0,8.613593685702552
4.6000000000000005,5438,0.5438,640.0,8.601166625192416
4.7,5378,0.5378,690.0,8.59007183682881
4.800000000000001,5300,0.53,719.9999999999964,8.575462099540212
4.9,5234,0.5234,740.0000000000036,8.562931083090092
5.0,5152,0.5152,760.0,8.54714026778419
5.1000000000000005,5082,0.5082,680.0,8.53346016388011
5.2,5016,0.5016,690.0,8.520388082312756
5.300000000000001,4944,0.4944,730.0,8.505929999137527
5.4,4870,0.487,630.0,8.490849216076635
5.5,4818,0.4818,565.0,8.480114183174816
5.6000000000000005,4757,0.4757,624.9999999999964,8.467372496432281
5.7,4693,0.4693,634.9999999999964,8.453827315794417
5.800000000000001,4630,0.463,660.0,8.440312147080279
5.9,4561,0.4561,615.0000000000036,8.4252971767117
6.0,4507,0.4507,595.0,8.413387022690648
6.1000000000000005,4442,0.4442,589.9999999999964,8.398860004454372
6.2,4389,0.4389,515.0,8.386856689688234
6.300000000000001,4339,0.4339,555.0,8.37539918579835
6.4,4278,0.4278,640.0,8.361240889642351
6.5,4211,0.4211,655.0,8.345455428161928
6.6000000000000005,4147,0.4147,664.9999999999964,8.330140460246382
6.7,4078,0.4078,605.0,8.3133619511344
6.800000000000001,4026,0.4026,544.9999999999964,8.300528606199737
6.9,3969,0.3969,580.0000000000036,8.286269452783065
7.0,3910,0.391,565.0000000000036,8.271292652979412
7.1000000000000005,3856,0.3856,609.9999999999964,8.257385655730436
7.2,3788,0.3788,610.0,8.239593454305968
7.300000000000001,3734,0.3734,515.0,8.225235324101668
7.4,3685,0.3685,475.0,8.212025804623437
7.5,3639,0.3639,430.0,8.19946419761216
7.6,3599,0.3599,415.0,8.188411308079031
7.7,3556,0.3556,470.0,8.176391596633795
7.800000000000001,3505,0.3505,465.0,8.16194579946869
7.9,3463,0.3463,450.0,8.149890544402423
8.0,3415,0.3415,490.00000000000364,8.13593277200489
8.1,3365,0.3365,479.99999999999636,8.121183242078828
8.200000000000001,3319,0.3319,449.99999999999636,8.107418811719974
8.3,3275,0.3275,465.0,8.094073148069352
8.4,3226,0.3226,460.0000000000018,8.078998258685154
8.5,3183,0.3183,390.0000000000018,8.065579427282092
8.6,3148,0.3148,374.9999999999982,8.054522609537294
8.700000000000001,3108,0.3108,349.9999999999982,8.041734711487537
8.8,3078,0.3078,425.0,8.032035314398824
8.9,3023,0.3023,490.0000000000018,8.014004994779459
9.0,2980,0.298,430.0000000000018,7.9996785794994505
9.1,2937,0.2937,430.0000000000018,7.98514393119862
9.2,2894,0.2894,409.99999999999636,7.970394907191429
9.3,2855,0.2855,404.9999999999982,7.956827122090111
9.4,2813,0.2813,375.0000000000018,7.9420068084898565
9.5,2780,0.278,340.0,7.930206206684683
9.6,2745,0.2745,340.0000000000018,7.917536353943631
9.7,2712,0.2712,349.9999999999982,7.905441649060286
9.8,2675,0.2675,344.9999999999982,7.891704659330107
9.9,2643,0.2643,375.0000000000018,7.879669914604289
10.0,2600,0.26,405.0000000000018,7.8632667240095735
10.1,2562,0.2562,330.0,7.848543482456679
10.2,2534,0.2534,305.0,7.837554360881084
10.3,2501,0.2501,319.9999999999982,7.824445930877619
10.4,2470,0.247,350.0,7.8119734296220225
10.5,2431,0.2431,370.0000000000018,7.796057974316123
10.6,2396,0.2396,300.0000000000018,7.78155595923534
10.7,2371,0.2371,259.9999999999982,7.771067086065406
10.8,2344,0.2344,284.9999999999982,7.759614150696903
10.9,2314,0.2314,310.0000000000018,7.746732907753622
11.0,2282,0.2282,270.0000000000018,7.732807530422021
11.1,2260,0.226,235.0,7.723120092266331
11.2,2235,0.2235,264.9999999999982,7.711996507047669
11.3,2207,0.2207,295.0,7.699389406256737
11.4,2176,0.2176,320.0000000000018,7.685243607975833
11.5,2143,0.2143,360.0,7.669961995473577
11.6,2104,0.2104,340.0000000000018,7.651595573857601
11.7,2075,0.2075,289.9999999999982,7.637716432664798
11.8,2046,0.2046,279.9999999999982,7.6236419465115715
11.9,2019,0.2019,240.0,7.610357618312838
12.0,1998,0.1998,200.00000000000182,7.599901959208498
12.1,1979,0.1979,210.00000000000182,7.590346945602565
12.2,1956,0.1956,245.0,7.578656850594762
12.3,1930,0.193,219.99999999999818,7.5652752818989315
12.4,1912,0.1912,185.00000000000182,7.555905093611346
12.5,1893,0.1893,220.00000000000182,7.545918151209323
12.6,1868,0.1868,270.0,7.532623618788788
12.7,1839,0.1839,259.9999999999982,7.516977224604321
12.8,1816,0.1816,244.99999999999818,7.504391559161238
12.9,1790,0.179,215.00000000000182,7.489970898834801
13.0,1773,0.1773,190.0,7.480428306074208
13.1,1752,0.1752,245.0,7.468513271496337
13.2,1724,0.1724,215.0,7.452402451223638
13.3,1709,0.1709,210.00000000000182,7.443663683115591
13.4,1682,0.1682,220.00000000000182,7.427738840532894
13.5,1665,0.1665,205.0,7.417580402414544
13.6,1641,0.1641,260.0,7.403061091090091
13.7,1613,0.1613,274.99999999999727,7.385851078125209
13.8,1586,0.1586,249.99999999999818,7.368970402194793
13.9,1563,0.1563,225.0000000000009,7.354362330421477
14.0,1541,0.1541,205.0000000000009,7.340186835320115
14.1,1522,0.1522,175.0000000000009,7.3277805384216315
14.2,1506,0.1506,209.99999999999818,7.317212408359839
14.3,1480,0.148,204.99999999999818,7.299797366758161
14.4,1465,0.1465,170.0000000000009,7.289610521451167
14.5,1446,0.1446,215.0000000000009,7.27655640271871
14.6,1422,0.1422,235.0000000000009,7.259819610363186
14.7,1399,0.1399,209.9999999999991,7.243512974665482
14.8,1380,0.138,189.9999999999991,7.22983877815125
14.9,1361,0.1361,180.0000000000009,7.215975002651466
15.0,1344,0.1344,160.0000000000009,7.203405521083095
15.1,1329,0.1329,130.0,7.192182058713246
15.2,1318,0.1318,115.0,7.183870715062453
15.3,1306,0.1306,150.0,7.174724309836376
15.4,1288,0.1288,185.0000000000009,7.160845906664299
15.5,1269,0.1269,200.0000000000009,7.1459844677143876
15.6,1248,0.1248,205.0000000000009,7.129297548929373
15.7,1228,0.1228,174.9999999999991,7.113142108707088
15.8,1213,0.1213,164.9999999999991,7.10085190894405
15.9,1195,0.1195,185.0000000000009,7.085901464365611
16.0,1176,0.1176,174.9999999999991,7.069874128458572
16.1,1160,0.116,139.9999999999991,7.05617528410041
16.2,1148,0.1148,140.0,7.045776576879511
16.3,1132,0.1132,149.99999999999727,7.0317412587631285
16.400000000000002,1118,0.1118,120.0,7.0192966537150445
16.5,1108,0.1108,105.0,7.010311867307229
16.6,1097,0.1097,160.00000000000273,7.00033446027523
16.7,1076,0.1076,170.00000000000273,6.98100574072173
16.8,1063,0.1063,169.99999999999727,6.968850378341948
16.900000000000002,1042,0.1042,185.0,6.948897222313312
17.0,1026,0.1026,135.0000000000009,6.933423025730715
17.1,1015,0.1015,89.99999999999909,6.922643891475888
17.2,1008,0.1008,65.0,6.915723448631314
17.3,1002,0.1002,144.99999999999727,6.90975328164481
17.400000000000002,979,0.0979,210.0,6.88653164253051
17.5,960,0.096,200.0,6.866933284461882
17.6,939,0.0939,179.9999999999991,6.844815479208263
17.7,924,0.0924,135.0000000000009,6.828712071641684
17.8,912,0.0912,129.99999999999818,6.815639990074331
17.900000000000002,898,0.0898,125.0,6.8001700683022
18.0,887,0.0887,125.0,6.787844982309579
18.1,873,0.0873,120.0,6.771935555839602
18.2,863,0.0863,80.00000000000182,6.760414691083428
18.3,857,0.0857,85.00000000000091,6.75343791859778
18.4,846,0.0846,85.00000000000182,6.740519359606223
18.5,840,0.084,74.99999999999909,6.733401891837359
18.6,831,0.0831,135.00000000000227,6.7226297948554485
18.7,813,0.0813,160.00000000000136,6.70073110954781
18.8,799,0.0799,99.99999999999864,6.683360945766275
18.9,793,0.0793,74.99999999999955,6.675823221634848
19.0,784,0.0784,109.99999999999818,6.664409020350408
19.1,771,0.0771,109.99999999999864,6.647688373563329
19.200000000000003,762,0.0762,85.0,6.635946555686647
19.3,754,0.0754,100.00000000000227,6.625392368007956
19.4,742,0.0742,115.00000000000045,6.60934924316738
19.5,731,0.0731,134.99999999999818,6.594413459749778
19.6,715,0.0715,99.99999999999864,6.5722825426940075
19.700000000000003,711,0.0711,60.00000000000091,6.566672429803241
19.8,703,0.0703,75.00000000000182,6.555356891810665
19.9,696,0.0696,89.99999999999955,6.54534966033442
20.0,685,0.0685,109.99999999999818,6.529418838262226
20.1,674,0.0674,109.99999999999864,6.513230110912307
20.200000000000003,663,0.0663,110.00000000000045,6.4967749901858625
20.3,652,0.0652,125.00000000000227,6.480044561926653
20.4,638,0.0638,100.00000000000182,6.45833828334479
20.5,632,0.0632,69.99999999999909,6.448889394146858
20.6,624,0.0624,74.99999999999864,6.436150368369428
20.700000000000003,617,0.0617,49.999999999999545,6.424869023905388
20.8,614,0.0614,50.000000000001364,6.419994928147142
20.9,607,0.0607,60.00000000000091,6.408528791059498
21.0,602,0.0602,74.99999999999864,6.400257445308821
21.1,592,0.0592,74.99999999999909,6.3835066348840055
21.200000000000003,587,0.0587,35.0,6.375024819828097
21.3,585,0.0585,45.000000000001364,6.371611847231857
21.4,578,0.0578,60.0,6.359573868672378
21.5,573,0.0573,54.999999999999545,6.35088571671474
21.6,567,0.0567,94.99999999999864,6.340359303727752
21.700000000000003,554,0.0554,84.99999999999909,6.317164686747284
21.8,550,0.055,45.00000000000091,6.309918278226516
21.9,545,0.0545,50.0,6.300785794663244
22.0,540,0.054,74.99999999999909,6.29156913955832
22.1,530,0.053,64.99999999999909,6.272877006546167
22.200000000000003,527,0.0527,65.00000000000182,6.267200548541362
22.3,517,0.0517,90.00000000000227,6.248042874508429
22.4,509,0.0509,60.00000000000091,6.2324480165505225
22.5,505,0.0505,44.99999999999909,6.22455842927536
22.6,500,0.05,54.99999999999909,6.214608098422191
22.700000000000003,494,0.0494,55.0,6.202535517187923
22.8,489,0.0489,35.00000000000091,6.192362489474872
22.9,487,0.0487,44.999999999999545,6.18826412308259
23.0,480,0.048,54.99999999999909,6.173786103901937
23.1,476,0.0476,49.99999999999909,6.16541785423142
23.200000000000003,470,0.047,70.00000000000045,6.152732694704104
23.3,462,0.0462,75.00000000000136,6.135564891081739
23.4,455,0.0455,40.00000000000182,6.12029741895095
23.5,454,0.0454,34.999999999999545,6.118097198041348
23.6,448,0.0448,59.99999999999909,6.104793232414985
23.700000000000003,442,0.0442,44.99999999999909,6.091309882077698
23.8,439,0.0439,35.00000000000091,6.0844994130751715
23.9,435,0.0435,45.0,6.075346031088684
24.0,430,0.043,29.999999999999545,6.063785208687608
24.1,429,0.0429,44.999999999999545,6.061456918928017
24.200000000000003,421,0.0421,80.00000000000045,6.042632833682381
24.3,413,0.0413,55.000000000001364,6.023447592961033
24.4,410,0.041,49.99999999999932,6.016157159698354
24.5,403,0.0403,54.99999999999932,5.998936561946683
24.6,399,0.0399,64.99999999999909,5.988961416889864
24.700000000000003,390,0.039,79.99999999999977,5.966146739123692
24.8,383,0.0383,70.00000000000159,5.948034989180646
24.9,376,0.0376,50.00000000000068,5.929589143389895
25.0,373,0.0373,39.99999999999932,5.921578419643816
25.1,368,0.0368,39.99999999999932,5.908082938168931
25.200000000000003,365,0.0365,24.999999999999773,5.8998973535824915
25.3,363,0.0363,40.00000000000091,5.8944028342648505
25.4,357,0.0357,55.000000000000455,5.877735781779639
25.5,352,0.0352,44.99999999999932,5.863631175598097
25.6,348,0.0348,59.99999999999909,5.8522024797744745
25.700000000000003,340,0.034,54.99999999999909,5.8289456176102075
25.8,337,0.0337,45.00000000000091,5.820082930352362
25.9,331,0.0331,55.000000000000455,5.802118375377063
26.0,326,0.0326,39.999999999999545,5.786897381366708
26.1,323,0.0323,34.999999999999545,5.777652323222656
26.200000000000003,319,0.0319,50.000000000000455,5.765191102784844
26.3,313,0.0313,65.00000000000159,5.746203190540153
26.4,306,0.0306,60.00000000000068,5.723585101952381
26.5,301,0.0301,39.99999999999932,5.707110264748875
26.6,298,0.0298,39.999999999999545,5.697093486505405
26.700000000000003,293,0.0293,24.99999999999909,5.680172609017068
26.8,293,0.0293,15.000000000000227,5.680172609017068
26.9,290,0.029,44.99999999999977,5.66988092298052
27.0,284,0.0284,39.99999999999932,5.648974238161206
27.1,282,0.0282,19.999999999999773,5.641907070938114
27.200000000000003,280,0.028,50.000000000001364,5.634789603169249
27.3,272,0.0272,55.00000000000114,5.605802066295998
27.4,269,0.0269,35.0,5.594711379601839
27.5,265,0.0265,19.999999999999773,5.579729825986222
27.6,265,0.0265,24.999999999999545,5.579729825986222
27.700000000000003,260,0.026,50.00000000000023,5.560681631015528
27.8,255,0.0255,35.00000000000068,5.541263545158426
27.9,253,0.0253,29.999999999999773,5.53338948872752
28.0,249,0.0249,29.999999999999545,5.517452896464707
28.1,247,0.0247,39.99999999999932,5.5093883366279774
28.200000000000003,241,0.0241,44.999999999999545,5.484796933490655
28.3,238,0.0238,65.00000000000136,5.472270673671475
28.4,228,0.0228,65.00000000000159,5.429345628954441
28.5,225,0.0225,34.999999999999545,5.41610040220442
28.6,221,0.0221,34.999999999999545,5.3981627015177525
28.700000000000003,218,0.0218,40.00000000000068,5.384495062789089
28.8,213,0.0213,40.00000000000091,5.3612921657094255
28.9,210,0.021,25.000000000000227,5.3471075307174685
29.0,208,0.0208,29.999999999999545,5.337538079701318
29.1,204,0.0204,19.999999999999773,5.318119993844216
29.200000000000003,204,0.0204,15.000000000000682,5.318119993844216
29.3,201,0.0201,20.00000000000034,5.303304908059076
29.4,200,0.02,14.999999999999773,5.298317366548036
29.5,198,0.0198,9.999999999999886,5.288267030694535
29.6,198,0.0198,24.99999999999966,5.288267030694535
29.700000000000003,193,0.0193,39.99999999999977,5.262690188904886
29.8,190,0.019,35.000000000000796,5.247024072160486
29.9,186,0.0186,30.00000000000057,5.225746673713202
30.0,184,0.0184,9.999999999999886,5.214935757608986
30.1,184,0.0184,14.999999999999773,5.214935757608986
30.200000000000003,181,0.0181,35.00000000000034,5.198497031265826
30.3,177,0.0177,30.000000000000682,5.176149732573829
30.4,175,0.0175,34.999999999999545,5.1647859739235145
30.5,170,0.017,54.999999999999204,5.135798437050262
30.6,164,0.0164,34.999999999999545,5.099866427824199
30.700000000000003,163,0.0163,10.0,5.093750200806762
30.8,162,0.0162,25.00000000000057,5.087596335232384
30.9,158,0.0158,20.000000000000682,5.062595033026967
31.0,158,0.0158,-0.0,5.062595033026967
31.1,158,0.0158,14.999999999999773,5.062595033026967
31.200000000000003,155,0.0155,24.999999999999886,5.043425116919247
31.3,153,0.0153,20.00000000000034,5.030437921392435
31.4,151,0.0151,20.000000000000114,5.017279836814924
31.5,149,0.0149,19.999999999999773,5.003946305945459
31.6,147,0.0147,14.999999999999773,4.990432586778736
31.700000000000003,146,0.0146,4.999999999999773,4.983606621708336
31.8,146,0.0146,5.000000000000114,4.983606621708336
31.9,145,0.0145,14.999999999999886,4.976733742420574
32.0,143,0.0143,19.99999999999966,4.962844630259907
32.1,141,0.0141,29.99999999999966,4.948759890378168
32.2,137,0.0137,34.999999999999545,4.919980925828125
32.300000000000004,134,0.0134,19.999999999999773,4.897839799950911
32.4,133,0.0133,10.000000000000227,4.890349128221754
32.5,132,0.0132,4.999999999999886,4.882801922586371
32.6,132,0.0132,14.999999999999886,4.882801922586371
32.7,129,0.0129,19.999999999999773,4.859812404361672
32.800000000000004,128,0.0128,20.000000000001137,4.852030263919617
32.9,125,0.0125,15.000000000001364,4.8283137373023015
33.0,125,0.0125,14.999999999999773,4.8283137373023015
33.1,122,0.0122,14.999999999999773,4.804021044733257
33.2,122,0.0122,14.999999999999773,4.804021044733257
33.300000000000004,119,0.0119,19.999999999999773,4.77912349311153
33.4,118,0.0118,14.999999999999886,4.770684624465665
33.5,116,0.0116,9.999999999999773,4.7535901911063645
33.6,116,0.0116,-0.0,4.7535901911063645
33.7,116,0.0116,9.999999999999886,4.7535901911063645
33.800000000000004,114,0.0114,25.00000000000091,4.736198448394496
33.9,111,0.0111,30.00000000000057,4.709530201312334
34.0,108,0.0108,24.99999999999966,4.68213122712422
34.1,106,0.0106,14.999999999999773,4.663439094112067
34.2,105,0.0105,9.999999999999886,4.653960350157523
34.300000000000004,104,0.0104,10.000000000000227,4.6443908991413725
34.4,103,0.0103,5.000000000000341,4.634728988229636
34.5,103,0.0103,9.999999999999886,4.634728988229636
34.6,101,0.0101,19.999999999999773,4.61512051684126
34.7,99,0.0099,9.999999999999886,4.59511985013459
34.800000000000004,99,0.0099,5.000000000000512,4.59511985013459
34.9,98,0.0098,14.999999999999943,4.584967478670572
35.0,96,0.0096,14.99999999999983,4.564348191467836
35.1,95,0.0095,4.999999999999943,4.553876891600541
35.2,95,0.0095,9.99999999999983,4.553876891600541
35.300000000000004,93,0.0093,9.999999999999488,4.532599493153256
35.4,93,0.0093,14.999999999999261,4.532599493153256
35.5,90,0.009,19.999999999999716,4.499809670330265
35.6,89,0.0089,9.999999999999886,4.48863636973214
35.7,88,0.0088,9.999999999999886,4.477336814478207
35.800000000000004,87,0.0087,10.000000000000227,4.465908118654584
35.9,86,0.0086,5.000000000000455,4.454347296253507
36.0,86,0.0086,4.999999999999886,4.454347296253507
36.1,85,0.0085,9.99999999999983,4.442651256490317
36.2,84,0.0084,15.000000000000682,4.430816798843313
36.3,82,0.0082,15.000000000000625,4.406719247264253
36.4,81,0.0081,4.999999999999943,4.394449154672439
36.5,81,0.0081,9.999999999999886,4.394449154672439
36.6,79,0.0079,14.99999999999983,4.3694478524670215
36.7,78,0.0078,30.000000000002046,4.356708826689592
36.8,73,0.0073,25.000000000002274,4.290459441148391
36.9,73,0.0073,4.999999999999943,4.290459441148391
37.0,72,0.0072,4.999999999999943,4.276666119016055
37.1,72,0.0072,-0.0,4.276666119016055
37.2,72,0.0072,5.000000000000455,4.276666119016055
37.3,71,0.0071,14.999999999999943,4.2626798770413155
37.4,69,0.0069,14.999999999999773,4.23410650459726
37.5,68,0.0068,14.999999999999773,4.219507705176107
37.6,66,0.0066,9.99999999999983,4.189654742026425
37.7,66,0.0066,5.000000000000455,4.189654742026425
37.8,65,0.0065,19.99999999999966,4.174387269895637
37.9,62,0.0062,19.999999999999716,4.127134385045092
38.0,61,0.0061,4.999999999999886,4.110873864173311
38.1,61,0.0061,4.999999999999943,4.110873864173311
38.2,60,0.006,10.000000000000227,4.0943445622221
38.3,59,0.0059,14.99999999999909,4.07753744390572
38.400000000000006,57,0.0057,14.99999999999909,4.04305126783455
38.5,56,0.0056,5.000000000000455,4.02535169073515
38.6,56,0.0056,-0.0,4.02535169073515
38.7,56,0.0056,5.000000000000455,4.02535169073515
38.8,55,0.0055,14.99999999999909,4.007333185232471
38.900000000000006,53,0.0053,9.999999999998465,3.970291913552122
39.0,53,0.0053,-0.0,3.970291913552122
39.1,53,0.0053,4.999999999999943,3.970291913552122
39.2,52,0.0052,10.000000000000199,3.9512437185814275
39.3,51,0.0051,9.999999999999858,3.9318256327243257
39.400000000000006,50,0.005,9.999999999999886,3.912023005428146
39.5,49,0.0049,5.000000000000455,3.8918202981106265
39.6,49,0.0049,-0.0,3.8918202981106265
39.7,49,0.0049,5.000000000000455,3.8918202981106265
39.8,48,0.0048,14.999999999999062,3.871201010907891
39.900000000000006,46,0.0046,19.999999999998295,3.828641396489095
